,Album_Name,Artist_Name,Song_Title,Duration,URI,Full_URL,Lyrics
43,Clocks [Japan EP] [2003],Coldplay,Clocks [Video],15:00,/lyric/6576186/Coldplay/Clocks+%5BVideo%5D,http://www.lyrics.com/lyric/6576186/Coldplay/Clocks+%5BVideo%5D,"The lights go out and I can't be saved  Tides that I tried to swim against 
Have brought me down upon my knees 
Oh I beg, I beg and plead, singing 

Come out of the things unsaid Shoot an apple off my head and a Trouble that can't be named 
A tiger's waiting to be tamed, singing 

You are, you are
 Confusion that never stops
The closing walls and the ticking clocks gonna 
Come back and take you home
I could not stop, that you now know, singing 

Come out upon my seas Cursed missed opportunities am I 
A part of the cure
Or am I part of the disease, singing 

You are, you are
You are, you are
You are, you are

And nothing else compares 
And nothing else compares 
And nothing else compares 

You are, you are

Home, home, where I wanted to go 
Home, home, where I wanted to go 
Home, home, where I wanted to go (You are)
Home, home, where I wanted to go (You are)"
44,Clocks [Japan EP] [2003],Coldplay,In My Place [Video] [Multimedia Track],10:00,/lyric/6576187/Coldplay/In+My+Place+%5BVideo%5D+%5BMultimedia+Track%5D,http://www.lyrics.com/lyric/6576187/Coldplay/In+My+Place+%5BVideo%5D+%5BMultimedia+Track%5D,"In my place, in my place 
Were lines that I couldn't change 
I was lost, oh yeah 

I was lost, I was lost Crossed lines I shouldn't have crossed 
I was lost, oh yeah 

Yeah how long must you wait for it?
Yeah how long must you pay for it?
Yeah how long must you wait for it?
Oh for it

I was scared, I was scared  Tired and under prepared
But I wait for it

If you go, if you go Leave me down here on my own
Then I'll wait for you (yeah)

Yeah how long must you wait for it?
Yeah how long must you pay for it?
Yeah how long must you wait for it?
Oh for it

Sing it, please, please, please 
Come back and sing to me, to me, me 
Come on and sing it out, now, now
Come on and sing it out, to me, me
Come back and sing it 

In my place, in my place 
Were lines that I couldn't change 
And I was lost, oh yeah, oh yeah"
45,Clocks [Japan EP] [2003],Coldplay,Murder,14:53,/lyric/6576183/Coldplay/Murder,http://www.lyrics.com/lyric/6576183/Coldplay/Murder,"Tie me to a tree
Tie my hands above my head
Sing a song to me
Sing a song like what you said
 Cause they're gonna murder me
They're gonna take me down Something 
I crumble down

Come spit at us
Come and throw your weight around
Come and fight with us
Come and rock me to the ground 
 Cause they're gonna murder me
They're gonna take me down Something 
I crumble down

So what can it possibly be?
Oh what can it possibly be?
Oh what can it possibly be?"
46,Clocks [UK CD] [2003],Coldplay,Animals,5:35,/lyric/6413124/Coldplay/Animals,http://www.lyrics.com/lyric/6413124/Coldplay/Animals,"Animals we are Disposable  Collapsible and raw
I suppose 
It's just the state I'm in Animals that climb 
I'm climbin' over you Until you say
""Off you go, off you go""
 Animal I am Disposable  Collapsible and raw
I don't know which way
I should turn
 Animal that runs
I ran away from you
And now I'm in
""Off you go, off you go""
(And you say)

If you're gonna go, go now
If you're gonna go, go now
I forgot to tell you how
If you gonna go, go now
 Animal I am
I'm looking for a future 
Just like you
Well I don't know Which way I turn
 Animals that climb 
I climb all over you Until I say
And I missed my chance 
By a stone slow

If you're gonna go
Go now
If you're gonna go
Go now
I forgot to tell you how
If you gonna go
Go now"
47,Clocks [UK CD] [2003],Coldplay,Clocks [Edit],4:12,/lyric/6413122/Coldplay/Clocks+%5BEdit%5D,http://www.lyrics.com/lyric/6413122/Coldplay/Clocks+%5BEdit%5D,"The lights go out and I can't be saved  Tides that I tried to swim against 
Have brought me down upon my knees 
Oh I beg, I beg and plead  Singing 
Come out of the things unsaid Shoot an apple off my head 
And a trouble that can't be named 
A tiger's waiting to be tamed  Singing 

You are, you are
 Confusion that never stops
The closing walls and the ticking clocks  Gonna come back and take you home
I could not stop, that you now know Singing come out upon my seas Cursed missed opportunities 
Am I a part of the cure
Or am I part of the disease  Singing 

You are, you are
You are, you are
You are, you are
You are, you are

And nothing else compares 
And nothing else compares 
And nothing else compares 
And nothing else compares 

You are, you are

Home, home, where I wanted to go 
Home, home, where I wanted to go 
Home, home, where I wanted to go (You are)
Home, home, where I wanted to go (You are)"
48,Clocks [UK CD] [2003],Coldplay,Crests of Waves,3:39,/lyric/6413123/Coldplay/Crests+of+Waves,http://www.lyrics.com/lyric/6413123/Coldplay/Crests+of+Waves,"It could be worse, I could be alone 
I could be locked in here on my own

Or like a stone that suddenly drops
It never stops, no

I could be lost or I could be saved  Calling out from beneath the waves  Beaten down by the social raves
 Never again; never again
 Oooooo Ohhhhhhhhhhhhhhh Oooooo Ohhhhhhhhhhhhhhh Oooooo Ohhhhhhhhhhhhhhh
I'm screamin' out from the crests of waves 

It could be worse; it's all sweet 
It could be snapped from the jaws of defeat 
Or like a light lit up on the beach 
You wear your heart on your sleeve, Ohhhh 

You want to stop before you begin 
You want to sink when you know you could swim
You want to stop just before you begin  Never give in; never give in
 Oooooo Ohhhhhhhhhhhhhhh Oooooo Ohhhhhhhhhhhhhhh Oooooo Ohhhhhhhhhhhhhhh
I'm screamin' out from the crests of waves 
 Oooooo Nothin' matters  Except not for the love we make Ooooooooooo 

Nothin' matters  Ooooooooooo  Except not for the love we make

Nothin' matters  Ooooooooooo  Except not for the love we make
 Aaaahhhhhh  Except not for the love we make
 Oooooo Ohhhhhhhhhhhhhhh Oooooo Ohhhhhhhhhhhhhhh Oooooo Ohhhhhhhhhhhhhhh
I'm screamin' out from the crests of waves 
 Oooooo Ohhhhhhhhhhhhhhh Oooooo Ohhhhhhhhhhhhhhh Oooooo Ohhhhhhhhhhhhhhh
I'm screamin' out from the crests of waves  Where you're longing to be saved 

I'm screamin' out from the crests of waves  Where you're longing to be saved 
I'm screamin' out from the crests of waves"
49,Clocks [UK CD] [2003],Coldplay,In My Place [Live],3:58,/lyric/6413126/Coldplay/In+My+Place+%5BLive%5D,http://www.lyrics.com/lyric/6413126/Coldplay/In+My+Place+%5BLive%5D,"In my place, in my place 
Were lines that I couldn't change 
I was lost, oh yeah 
I was lost, I was lost Crossed lines I shouldn't have crossed 
I was lost, oh yeah 

Yeah how long must you wait for it?
Yeah how long must you pay for it?
Yeah how long must you wait for it?
Oh for it

I was scared, I was scared  Tired and under prepared
But I wait for it
If you go, if you go Leave me down here on my own
Then I'll wait for you (yeah)

Yeah how long must you wait for it?
Yeah how long must you pay for it?
Yeah how long must you wait for it?
Oh for it

Sing it
Please, please, please 
Come back and sing to me
To me, me 
Come on and sing it out, now, now
Come on and sing it out, to me, me
Come back and sing it 

In my place, in my place 
Were lines that I couldn't change 
And I was lost, oh yeah 
Oh yeah"
50,God Put a Smile Upon Your Face [Australia CD] [2003],Coldplay,Lips Like Sugar, ,/lyric/9889150/Coldplay/Lips+Like+Sugar,http://www.lyrics.com/lyric/9889150/Coldplay/Lips+Like+Sugar,"She floats like a swan Grace on the water 
Lips like sugar 
Lips like sugar 

Just when you think you've caught her 
She glides across the water 
She calls for you tonight 
To share this moonlight 

She'll flow down your river 
And ask him and she'll give you

Lips like sugar  Sugar kisses 
Lips like sugar  Sugar kisses 

She knows what she knows 
I know what she's thinking  Sugar kisses Sugar kisses

Just when you think she's yours 
She's flown to other shores 
To laugh at how you break 
To melt into this lake 

She'll flow down your river 
And ask him and she'll give you

Lips like sugar  Sugar kisses 
Lips like sugar  Sugar kisses 

She'll be my mirror  Reflect what I am 
A loser and a winner 
The King of Siam 
And my Siamese twin 
She knows what I'm thinking 
???

She'll flow down your river 
And ask him and she'll give you

Lips like sugar  Sugar kisses 
Lips like sugar  Sugar kisses"
51,Live 2003 [2003],Coldplay,Moses,5:29,/lyric/6811120/Coldplay/Moses,http://www.lyrics.com/lyric/6811120/Coldplay/Moses,"Come on now, don't you want to see?
This thing that's happening to me
Like Moses has power over sea
So you've got power over me 

Come on now, don't you want to know?
You're a refuge, somewhere I can go
You're air that, air that I can breathe  Cause you're my golden opportunity 

And oh, oh yes I would 
If I only could 
And you know I would 
And baby I, oh baby I
I wish 

Come on now, don't you want to see?
Just what a difference you've made in me
I'll be waiting oh no matter what you say Cause I've been waiting for days, days, days 

And oh, oh yes I would 
If I only could 
And you know I would 
And baby I, oh baby I
I wish
I wish 

Oh, oh, oh
Oh, oh, oh
If the sky's gonna fall down, let it fall on me
If you're gonna break down, you can break on me
If the sky's gonna fall down, let it fall on me
If it's gonna rain down, it can rain on me
It can rain on me"
52,Live 2003 [Bonus DVD] [2003],Coldplay,Politik [DVD], ,/lyric/14425947/Coldplay/Politik+%5BDVD%5D,http://www.lyrics.com/lyric/14425947/Coldplay/Politik+%5BDVD%5D,"Look at earth from outer space Everyone must find a place Give me time and give me space Give me real, don't give me fake

Give me strength, reserve control
Give me heart and give me soul
Give me love, give us a kiss
And tell me your own politik 
Open up your eyes
Open up your eyes
Open up your eyes
Open up your eyes

Give me one, cause one is best
In confusion, confidence I give me piece of mind and trust But don't forget the rest of us

Give me strength, reserve control
Give me heart and give me soul Wounds that heal and cracks that fix
My love tell me your own politik 
Open up your eyes
Open up your eyes
Open up your eyes
Open up your eyes

And give me love over
Love over, love over this, ahh
Give me love over
Love over, love over this, ahh

"
53,Fix You [2005],Coldplay,Fix You [Edit],4:37,/lyric/8638290/Coldplay/Fix+You+%5BEdit%5D,http://www.lyrics.com/lyric/8638290/Coldplay/Fix+You+%5BEdit%5D,"When you try your best but you don't succeed When you get what you want but not what you need
When you feel so tired but you can't sleep Stuck in reverse 
And the tears come streaming down your face
When you lose something you can't replace When you love someone but it goes to waste Could it be worse?
 Lights will guide you home
And ignite your bones And I will try to fix you

And high up above or down below When you're too in love to let it go
But if you never try you'll never know
Just what you're worth  Lights will guide you home
And ignite your bones And I will try to fix you
 Tears stream down your face
When you lose something you cannot replace Tears stream down your face
And I
 Tears stream down your face
I promise you I will learn from my mistakes Tears stream down your face
And I
 Lights will guide you home
And ignite your bones And I will try to fix you"
54,Fix You [2005],Coldplay,Fix You [Multimedia Track], ,/lyric/8638293/Coldplay/Fix+You+%5BMultimedia+Track%5D,http://www.lyrics.com/lyric/8638293/Coldplay/Fix+You+%5BMultimedia+Track%5D,"When you try your best but you don't succeed 
When you get what you want but not what you need 
When you feel so tired but you can't sleep  Stuck in reverse 

When the tears come streaming down your face 
When you lose something you can't replace 
When you love someone but it goes to waste  Could it be worse? 
 Lights will guide you home 
And ignite your bones 
And I will try to fix you 

High up above or down below 
When you're too in love to let it go 
If you never try you'll never know 
Just what you're worth 
 Lights will guide you home 
And ignite your bones 
And I will try to fix you 
 Tears come streaming down your face
When you lose something you cannot replace Tears come streaming down your face
And I
 Tears come streaming down your face
I promise you I will learn from all my mistakes  Tears come streaming down your face
And I
 Lights will guide you home 
And ignite your bones 
And I will try to fix you"
55,Fix You [2005],Coldplay,Pour Me [Live at the Hollywood Bowl],7:33,/lyric/8638292/Coldplay/Pour+Me+%5BLive+at+the+Hollywood+Bowl%5D,http://www.lyrics.com/lyric/8638292/Coldplay/Pour+Me+%5BLive+at+the+Hollywood+Bowl%5D,"Pour me
Floatin' out to see
An opportunity that went by

Pour you
Now what you gonna do?
Now what you gonna do? 
You just cry

Pour me, so blind I couldn't see
The flowers or the trees, I don't know why

Pour you
You split yourself in two
Now what you gonna do?
You just cry

I hear you
Come nearer 
I hear you but I don't understand 

I hear you 
Come nearer 
I hear you but I don't understand 

Pour me Floating out to see
An opportunity that went by

Pour you
Now what you gonna do?
Now what you gonna do? 
You just cry

I hear you
Come nearer 
I hear you, but I don't understand 

I hear you 
Come nearer 
I hear you but I don't understand 

I don't understand 
I don't understand"
56,Fix You [2005],Coldplay,The World Turned Upside Down,4:32,/lyric/8638291/Coldplay/The+World+Turned+Upside+Down,http://www.lyrics.com/lyric/8638291/Coldplay/The+World+Turned+Upside+Down,"X and why
The land, sea, rivers, trees The stars, the sky
That and this
We're part of a bigger plan
Don't know what it is
Don't know what it is

You and me
The land, sun, trees, the sky
The stars, the sea Three hundred and sixty five degrees I am the puzzle, you're the missing piece
Hang on a minute, just a minute, please I'll come
And everything under the sun
And everything under the sun

What is this feeling that I can't explain?
And why am I never gonna sleep again?
What is this thing I've never seen before?
A little boy lost in a breaking storm
 Pilots up, and away they fly
Some write your name in the summer sky
Life has really only just begun Life, it comes And everything under the sun

X is why
The land, sea, rivers, trees The stars, the sky Three hundred and sixty five degrees All of the surface and the underneath Searching the measures in this extra key, ah
And everything under the sun
And everything under the sun

What is this feeling that I can't explain?
And why am I never gonna sleep again?
What is this thing I've never seen before?
A little boy lost in a breaking storm
 Pilots up, and away they fly
Some write your name in the summer sky
Life has really only just begun Life, it comes And everything under the sun

And you don't know that you've been born
Can't see the calm until the storm Can't tell your right side from your wrong Can't see the wave you're riding on..."
57,Speed of Sound [Import CD #1] [2005],Coldplay,Proof,4:10,/lyric/10152470/Coldplay/Proof,http://www.lyrics.com/lyric/10152470/Coldplay/Proof,"So I waited for you
What wouldn't I do?
And I'm covered it's true
I'm covered in you

If I ever want proof I find it in you
Yeah I honestly do
In you I find proof 
Light, dark Bright spark
Light, dark, and then light 
So I waited all day
What wouldn't I say
And all the thing in you way Things happen that way

And if I ever want proof Then I find it in you
Yeah I honestly do
In you I find proof 
Light, dark Bright spark
Light, dark, and then light 
Light, light, light... light..."
58,Speed of Sound [Import CD #1] [2005],Coldplay,Things I Don't Understand,4:55,/lyric/10152469/Coldplay/Things+I+Don%27t+Understand,http://www.lyrics.com/lyric/10152469/Coldplay/Things+I+Don%27t+Understand,"How tides control the sea, and what becomes of me
How little things can slip out of your hands How often people change, no two remain the same
Why things don't always turn out as you plan
 These are things that I don't understand Yeah, these are things that I don't understand 
I can't, and I can't decide Wrong, all my wrong from right Day, all my day for night Dark, all my dark for light I live, but I love this life

How infinite is space, and who decides your fate
Why everything will dissolve into sand
How to avoid defeat, when truth and fiction meet
Why nothing even turns out how you planned  These are things that I don't understand Yeah, these are things that I don't understand 
I can't, and I can't decide Wrong, all my wrong from right Day, all my day for night Or dark, all my dark for light I live, but I love this life"
59,Talk [2005],Coldplay,Swallowed in the Sea [Gelredome 2005], ,/lyric/10469201/Coldplay/Swallowed+in+the+Sea+%5BGelredome+2005%5D,http://www.lyrics.com/lyric/10469201/Coldplay/Swallowed+in+the+Sea+%5BGelredome+2005%5D,"You cut me down a tree
And brought it back to me
And that's what made me see Where I was going wrong

You put me on a shelf 
And kept me for yourself 
I can only blame myself
You can only blame me

And I could write a song
A hundred miles long
Well, that's where I belong 
And you belong with me

And I could write it down
Or spread it all around 
Get lost and then get found 
Or swallowed in the sea

You put me on a line
And hung me out to dry
And darling that's when I Decided to go to see you

You cut me down to size
And opened up my eyes
Made me realize 
What I could not see

And I could write a book
The one they'll say that shook 
The world, and then it took
It took it back from me

And I could write it down
Or spread it all around 
Get lost and then get found 
And you'll come back to me
Not swallowed in the sea

Ooh...

And I could write a song
A hundred miles long
Well, that's where I belong 
And you belong with me

The streets you're walking on
A thousand houses long
Well, that's where I belong 
And you belong with me

Oh what good is it to live
With nothing left to give Forget but not forgive 
Not loving all you see

All the streets you're walking on
A thousand houses long
Well that's where I belong 
And you belong with me
Not swallowed in the sea

You belong with me
Not swallowed in the sea
Yeah, you belong with me
Not swallowed in the sea"
60,Talk [2005],Coldplay,Til Kingdom Come,4:27,/lyric/8638304/Coldplay/Til+Kingdom+Come,http://www.lyrics.com/lyric/8638304/Coldplay/Til+Kingdom+Come,"Steal my heart and hold my tongue 
I feel my time, my time has come
Let me in, unlock the door
I've never felt this way before 

And the wheels just keep on turning 
The drummer begins to drum
I don't know which way I'm going 
I don't know which way I've come

Hold my head inside your hands 
I need someone who understands 
I need someone, someone who hears 
For you, I've waited all these years

For you I'd wait 'til kingdom come Until my day, my day is done
And say you'll come and set me free
Just say you'll wait, you'll wait for me

In your tears and in your blood 
In your fire and in your flood 
I hear you laugh, I heard you sing
I wouldn't change a single thing

And the wheels just keep on turning 
The drummers begin to drum
I don't know which way I'm going 
I don't know what I'll become 

For you I'd wait 'til kingdom come Until my days, my days are done
And say you'll come and set me free
Just say you'll wait, you'll wait for me

Just say you'll wait, you'll wait for me
Just say you'll wait, you'll wait for me"
61,Talk [2005],Coldplay,Talk [Francois K Dub],9:03,/lyric/15570986/Coldplay/Talk+%5BFrancois+K+Dub%5D,http://www.lyrics.com/lyric/15570986/Coldplay/Talk+%5BFrancois+K+Dub%5D,"Oh brother, I can't, I can't get through 
I've been trying hard to reach you 'cause I don' know what to do
Oh brother, I can't believe it's true
I'm so scared about the future, and I wanna talk to you
Oh, I wanna talk to you

You can take a picture of something you see
In the future where will I be?
You can climb a ladder up to the sun
Or a write a song nobody has sung
Or do something that's never been done

Are you lost or incomplete?
Do you feel like a puzzle, you can't find your missing piece?
Tell me, how do you feel?
Well, I feel like they're talking in a language I don't speak 
And they're talking it to me

So you take a picture of something you see
In the future where will I be?
You can climb a ladder up to the sun
Or write a song nobody has sung
Or do something that's never been done
Or do something that's never been done

So you don't know where you're going and you wanna talk
And you feel like you're going where you've been before 
You tell anyone who'll listen, but you feel ignored 
Nothing's really making any sense at all, let's talk
Let's talk, let's talk, let's talk"
62,Talk [2005],Coldplay,Clocks [Live],9:37,/lyric/8640869/Coldplay/Clocks+%5BLive%5D,http://www.lyrics.com/lyric/8640869/Coldplay/Clocks+%5BLive%5D,"The lights go out and I can't be saved  Tides that I tried to swim against 
Have brought me down upon my knees 
Oh I beg, I beg and plead  Singing 
Come out of the things unsaid Shoot an apple off my head 
And a trouble that can't be named 
A tiger's waiting to be tamed  Singing 

You are, you are
 Confusion that never stops
The closing walls and the ticking clocks  Gonna come back and take you home
I could not stop, that you now know Singing come out upon my seas Cursed missed opportunities 
Am I a part of the cure
Or am I part of the disease  Singing 

You are, you are
You are, you are
You are, you are
You are, you are

And nothing else compares 
And nothing else compares 
And nothing else compares 
And nothing else compares 

You are, you are

Home, home, where I wanted to go 
Home, home, where I wanted to go 
Home, home, where I wanted to go (You are)
Home, home, where I wanted to go (You are)"
63,Talk [2005],Coldplay,Square One [Live in Holland] [Live],5:13,/lyric/8640868/Coldplay/Square+One+%5BLive+in+Holland%5D+%5BLive%5D,http://www.lyrics.com/lyric/8640868/Coldplay/Square+One+%5BLive+in+Holland%5D+%5BLive%5D,"You're in control 
Is there anywhere you want to go? 
You're in control 
Is there anything you want to know? 
The future's for discovering 
The space in which we're traveling 

From the top of the first page 
To the end of the last day 
From the start in your own way 
You just want somebody listening to what you say 
It doesn't matter who you are 
It doesn't matter who you are 
 Under the surface trying to break through  Deciphering the codes in you 
I need a compass, draw me a map 
I'm on the top, I can't get back 

Whoa whoa 

The first line on the first page 
To the end of the last page 
From the start in your own way 
You just want somebody listening to what you say 
It doesn't matter who you are 
It doesn't matter who you are 

You just want  Somebody listening to what you say 
Oh, you just want somebody listening to what you say 
It doesn't matter who you are 
It doesn't matter who you are 

Is there anybody out there who 
Is lost and hurt and lonely too 
Are they bleeding all your colors into one? 
And if you come undone 
As if you've been run through 
Some catapult it fired you 
You wonder if your chance will ever come 
Or if you're stuck in square one"
64,Talk [2005],Coldplay,Sleeping Sun, ,/lyric/15723690/Coldplay/Sleeping+Sun,http://www.lyrics.com/lyric/15723690/Coldplay/Sleeping+Sun,"Climb up your mountain, nineteen and countin'
You have got seven, I have got one Blinded and hurtin', this I'm deserving I've got my secrets, you've only got the sleeping sun

When you've got a secret then you've got to keep it
When you have a question, answers will come Running and hiding, take and dividing You've got your secrets, I've only got a sleeping sun
 Sleeping sun Singing Ooh, ooh, ohh, ohh
Ahh, ohh, ahh, ohh

And you, as I saw, a piece in a jigsaw Run up and around it and jump up real tall
Run round the houses north and the south is
You've got your answers, we've only got a sleeping sun
 Sleeping sun Singing Ohh, ohh, ohh, ohh
Ahh, ohh, ahh, ohh
"
65,Talk [DVD Single] [2005],Coldplay,Gravity, ,/lyric/8762209/Coldplay/Gravity,http://www.lyrics.com/lyric/8762209/Coldplay/Gravity,"Honey
It's been a long time coming 
And I can't stop now
Such a long time running 
And I can't stop now
Do you hear my heart beating?
Can you hear that sound?
'Cause I can't help thinking 
I don't look down

And then I looked up at the sun
And I could see
Oh, the way that gravity turns for you and me
And then I looked up at the sky
And saw the sun
And the way that gravity turns on everyone 
On everyone 

Baby
It's been a long time waiting 
Such a long, long time
And I can't stop smiling 
Oh I can't stop now
Do you hear my heart beating?
Oh, do you hear that sound?
'Cause I can't stop crying 
And I won't look down

And then I looked up at the sun
And I could see
Oh, the way that gravity turns on you and me
And then I looked up at the sun
And saw the sky
And the way that gravity pulls on you and I
On you and I"
66,Talk [DVD Single] [2005],Coldplay,Speed of Sound [Multimedia Track], ,/lyric/8762211/Coldplay/Speed+of+Sound+%5BMultimedia+Track%5D,http://www.lyrics.com/lyric/8762211/Coldplay/Speed+of+Sound+%5BMultimedia+Track%5D,"How long before I get in? Before it starts, before I begin? 
How long before you decide?  Before I know what it feels like?  Where To, where do I go?
If you never try, then you'll never know.
How long do I have to climb,
Up on the side of this mountain of mine? 

Look up, I look up at night,  Planets are moving at the speed of light.  Climb up, up in the trees,  Every chance that you get, 
Is a chance you seize.
How long am I gonna stand,
With my head stuck under the sand? 
I’ll start before I can stop,  Before I see things the right way up. 

All that noise, and all that sound, 
All those places I have found. 
And birds go flying at the speed of sound, 
To show you how it all began.  Birds came flying from the underground, 
If you could see it then you'd understand 
 Ideas that you'll never find, 
All the inventors could never design. 
The buildings that you put up,  Japan and China all lit up. 
The sign that I couldn't read, 
Or a light that I couldn't see, 
Some things you have to believe, 
But others are puzzles, puzzling me. 

All that noise, and all that sound, 
All those places I have found. 
And birds go flying at the speed of sound, 
To show you how it all began.  Birds came flying from the underground, 
If you could see it then you'd understand, 
Ah when you see it then you'll understand 

All those signs, I knew what they meant.
Some things you can invent. 
Some get made, and some get sent,
Ooh Birds go flying at the speed of sound, 
To show you how it all began.  Birds came flying from the underground, 
If you could see it then you'd understand,
Ah, when you see it then you'll understand"
67,X & Y [2005],Coldplay,Fix You [Video], ,/lyric/32662655/Coldplay/Fix+You+%5BVideo%5D,http://www.lyrics.com/lyric/32662655/Coldplay/Fix+You+%5BVideo%5D,"When you try your best but you don't succeed 
When you get what you want but not what you need 
When you feel so tired but you can't sleep  Stuck in reverse 

When the tears come streaming down your face 
When you lose something you can't replace 
When you love someone but it goes to waste  Could it be worse? 
 Lights will guide you home 
And ignite your bones 
And I will try to fix you 

High up above or down below 
When you're too in love to let it go 
If you never try you'll never know 
Just what you're worth 
 Lights will guide you home 
And ignite your bones 
And I will try to fix you 
 Tears come streaming down your face
When you lose something you cannot replace Tears come streaming down your face
And I
 Tears come streaming down your face
I promise you I will learn from all my mistakes  Tears come streaming down your face
And I
 Lights will guide you home 
And ignite your bones 
And I will try to fix you"
68,X & Y [2005],Coldplay,The Hardest Part [Video], ,/lyric/32662615/Coldplay/The+Hardest+Part+%5BVideo%5D,http://www.lyrics.com/lyric/32662615/Coldplay/The+Hardest+Part+%5BVideo%5D,"And the hardest part
Was letting go, not taking part
Was the hardest part

And the strangest thing
Was waiting for that bell to ring
It was the strangest start

I could feel it go down Bittersweet I could taste in my mouth  Silver lining the cloud 
Oh and I
I wish that I could work it out

And the hardest part
Was letting go, not taking part
You really broke my heart 

And I tried to sing 
But I couldn't think of anything 
And that was the hardest part

I could feel it go down
You left the sweetest taste in my mouth 
You're silver lining the clouds 
Oh and I
Oh and I
I wonder what it's all about 
I wonder what it's all about 
 Everything I know is wrong  Everything I do, it's just comes undone
And everything is torn apart 

Oh and it's the part
That's the hardest part 
Yeah that's the hardest part
That's the hardest part"
69,X&Y; [2005],Coldplay,Fix You,4:54,/lyric/7732172/Coldplay/Fix+You,http://www.lyrics.com/lyric/7732172/Coldplay/Fix+You,"When you try your best but you don't succeed 
When you get what you want but not what you need
When you feel so tired but you can't sleep  Stuck in reverse 

When the tears come streaming down your face
When you lose something you can't replace 
When you love someone but it goes to waste  Could it be worse?
 Lights will guide you home
And ignite your bones 
And I will try to fix you

High up above or down below 
When you're too in love to let it go
If you never try you'll never know
Just what you're worth 
 Lights will guide you home
And ignite your bones 
And I will try to fix you
 Tears stream down your face
When you lose something you cannot replace Tears stream down your face
And I
 Tears stream down your face
I promise you I will learn from all my mistakes  Tears stream down your face
And I
 Lights will guide you home
And ignite your bones 
And I will try to fix you"
70,X&Y; [2005],Coldplay,The Hardest Part,4:25,/lyric/7732178/Coldplay/The+Hardest+Part,http://www.lyrics.com/lyric/7732178/Coldplay/The+Hardest+Part,"And the hardest part
Was letting go, not taking part
Was the hardest part

And the strangest thing
Was waiting for that bell to ring
It was the strangest start

I could feel it go down Bittersweet I could taste in my mouth  Silver lining the cloud 
Oh and I
I wish that I could work it out

And the hardest part
Was letting go, not taking part
You really broke my heart, oh

And I tried to sing
But I couldn't think of anything 
And that was the hardest part, oh

I could feel it go down
You left the sweetest taste in my mouth 
You're silver lining the clouds 
Oh and I
Oh and I
I wonder what it's all about 
I wonder what it's all about 
 Everything I know is wrong  Everything I do, it's just comes undone
And everything is torn apart 

Oh and it's the hardest part
That's the hardest part
Yeah that's the hardest part
That's the hardest part"
71,X&Y; [2005],Coldplay,Low,5:32,/lyric/7732177/Coldplay/Low,http://www.lyrics.com/lyric/7732177/Coldplay/Low,"You see the world in black and white 
No color or life
You think you'll never get it right 
But you're wrong, you might 

The sky could fall, could fall on me
The parting of the seas
But you mean more, mean more to me
Than any color I can see

All you ever wanted was love
But you never looked hard enough 
It's never gonna give itself up
All you ever wanted to be Living in perfect symmetry Nothing is as down or as up
As us

You see the world in black and white  Nothing too bright 
You see no meaning to your life
Yes you try
Yes you try

And all you ever wanted was love
But you never looked hard enough 
It's never gonna give itself up
And all you ever wanted to be Living in perfect symmetry Nothing is as down or as up

And don't you want to see it come soon Floating in a big white balloon
Or given your own silver spoon

Don't you want to see it come down Enough of throwing your arms around 
And saying not a moment too soon

'Cause I feel low
'Cause I feel low
Ooh
Yeah I feel low
Oh no
Oh ooh
'Cause I feel low
'Cause I feel low
Ooh
And I feel low
Oh no
Ooh"
72,X&Y; [2005],Coldplay,A Message,4:45,/lyric/7732176/Coldplay/A+Message,http://www.lyrics.com/lyric/7732176/Coldplay/A+Message,"My song is love
Love to the lovers shone
And it goes up
You don't have to be alone 

Your heavy heart
Is made of stone 
And it's so hard to see you, clearly 
You don't have to be on your own
You don't have to be on your own

And I'm not gonna take it back
And I'm not gonna say I don't mean that
You're the target that I'm aiming at
And I'll get that message home

My song is love
My song is love I know
And I'm on fire for you, clearly 
You don't have to be alone 
You don't have to be on your own

And I'm not gonna take it back
And I'm not gonna say I don't mean that
You're the target that I'm aiming at
But I'm nothing on my own
Got to get that message home

And I'm not gonna stand and wait
Not gonna leave it until its much too late
On a platform I'm gonna stand and say
That I'm nothing on my own
And I love you, please come home

My song is love, is love I know
And I've got to get that message home"
