,Album_Name,Artist_Name,Song_Title,Duration,URI,Full_URL
52,Live 2003 [Bonus DVD] [2003],Coldplay,Politik [DVD], ,/lyric/14425947/Coldplay/Politik+%5BDVD%5D,http://www.lyrics.com/lyric/14425947/Coldplay/Politik+%5BDVD%5D
53,Fix You [2005],Coldplay,Fix You [Edit],4:37,/lyric/8638290/Coldplay/Fix+You+%5BEdit%5D,http://www.lyrics.com/lyric/8638290/Coldplay/Fix+You+%5BEdit%5D
54,Fix You [2005],Coldplay,Fix You [Multimedia Track], ,/lyric/8638293/Coldplay/Fix+You+%5BMultimedia+Track%5D,http://www.lyrics.com/lyric/8638293/Coldplay/Fix+You+%5BMultimedia+Track%5D
55,Fix You [2005],Coldplay,Pour Me [Live at the Hollywood Bowl],7:33,/lyric/8638292/Coldplay/Pour+Me+%5BLive+at+the+Hollywood+Bowl%5D,http://www.lyrics.com/lyric/8638292/Coldplay/Pour+Me+%5BLive+at+the+Hollywood+Bowl%5D
56,Fix You [2005],Coldplay,The World Turned Upside Down,4:32,/lyric/8638291/Coldplay/The+World+Turned+Upside+Down,http://www.lyrics.com/lyric/8638291/Coldplay/The+World+Turned+Upside+Down
57,Speed of Sound [Import CD #1] [2005],Coldplay,Proof,4:10,/lyric/10152470/Coldplay/Proof,http://www.lyrics.com/lyric/10152470/Coldplay/Proof
58,Speed of Sound [Import CD #1] [2005],Coldplay,Things I Don't Understand,4:55,/lyric/10152469/Coldplay/Things+I+Don%27t+Understand,http://www.lyrics.com/lyric/10152469/Coldplay/Things+I+Don%27t+Understand
59,Talk [2005],Coldplay,Swallowed in the Sea [Gelredome 2005], ,/lyric/10469201/Coldplay/Swallowed+in+the+Sea+%5BGelredome+2005%5D,http://www.lyrics.com/lyric/10469201/Coldplay/Swallowed+in+the+Sea+%5BGelredome+2005%5D
60,Talk [2005],Coldplay,Til Kingdom Come,4:27,/lyric/8638304/Coldplay/Til+Kingdom+Come,http://www.lyrics.com/lyric/8638304/Coldplay/Til+Kingdom+Come
61,Talk [2005],Coldplay,Talk [Francois K Dub],9:03,/lyric/15570986/Coldplay/Talk+%5BFrancois+K+Dub%5D,http://www.lyrics.com/lyric/15570986/Coldplay/Talk+%5BFrancois+K+Dub%5D
62,Talk [2005],Coldplay,Clocks [Live],9:37,/lyric/8640869/Coldplay/Clocks+%5BLive%5D,http://www.lyrics.com/lyric/8640869/Coldplay/Clocks+%5BLive%5D
63,Talk [2005],Coldplay,Square One [Live in Holland] [Live],5:13,/lyric/8640868/Coldplay/Square+One+%5BLive+in+Holland%5D+%5BLive%5D,http://www.lyrics.com/lyric/8640868/Coldplay/Square+One+%5BLive+in+Holland%5D+%5BLive%5D
64,Talk [2005],Coldplay,Sleeping Sun, ,/lyric/15723690/Coldplay/Sleeping+Sun,http://www.lyrics.com/lyric/15723690/Coldplay/Sleeping+Sun
65,Talk [DVD Single] [2005],Coldplay,Gravity, ,/lyric/8762209/Coldplay/Gravity,http://www.lyrics.com/lyric/8762209/Coldplay/Gravity
66,Talk [DVD Single] [2005],Coldplay,Speed of Sound [Multimedia Track], ,/lyric/8762211/Coldplay/Speed+of+Sound+%5BMultimedia+Track%5D,http://www.lyrics.com/lyric/8762211/Coldplay/Speed+of+Sound+%5BMultimedia+Track%5D
67,X & Y [2005],Coldplay,Fix You [Video], ,/lyric/32662655/Coldplay/Fix+You+%5BVideo%5D,http://www.lyrics.com/lyric/32662655/Coldplay/Fix+You+%5BVideo%5D
68,X & Y [2005],Coldplay,The Hardest Part [Video], ,/lyric/32662615/Coldplay/The+Hardest+Part+%5BVideo%5D,http://www.lyrics.com/lyric/32662615/Coldplay/The+Hardest+Part+%5BVideo%5D
69,X&Y; [2005],Coldplay,Fix You,4:54,/lyric/7732172/Coldplay/Fix+You,http://www.lyrics.com/lyric/7732172/Coldplay/Fix+You
70,X&Y; [2005],Coldplay,The Hardest Part,4:25,/lyric/7732178/Coldplay/The+Hardest+Part,http://www.lyrics.com/lyric/7732178/Coldplay/The+Hardest+Part
71,X&Y; [2005],Coldplay,Low,5:32,/lyric/7732177/Coldplay/Low,http://www.lyrics.com/lyric/7732177/Coldplay/Low
72,X&Y; [2005],Coldplay,A Message,4:45,/lyric/7732176/Coldplay/A+Message,http://www.lyrics.com/lyric/7732176/Coldplay/A+Message
73,X&Y; [2005],Coldplay,Speed of Sound,4:48,/lyric/7732175/Coldplay/Speed+of+Sound,http://www.lyrics.com/lyric/7732175/Coldplay/Speed+of+Sound
74,X&Y; [2005],Coldplay,Square One,4:47,/lyric/7732169/Coldplay/Square+One,http://www.lyrics.com/lyric/7732169/Coldplay/Square+One
75,X&Y; [2005],Coldplay,Swallowed in the Sea,3:58,/lyric/7732179/Coldplay/Swallowed+in+the+Sea,http://www.lyrics.com/lyric/7732179/Coldplay/Swallowed+in+the+Sea
76,X&Y; [2005],Coldplay,Talk,5:11,/lyric/7732173/Coldplay/Talk,http://www.lyrics.com/lyric/7732173/Coldplay/Talk
77,X&Y; [2005],Coldplay,Til Kingdom Come [Hidden Track],4:10,/lyric/7732181/Coldplay/Til+Kingdom+Come+%5BHidden+Track%5D,http://www.lyrics.com/lyric/7732181/Coldplay/Til+Kingdom+Come+%5BHidden+Track%5D
